url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.notes,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.notes,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.notes,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.notes,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.notes,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/5/2/08/index.html#1952-08T23:00,Poggibonsi (Italie),,,,,,,,,,,,,,,,,"",place,,"",,1952-08T23:00,"en A , par une nuit claire sans lune, avec beaucoup d'étoiles visibles, MM. Assem et le colonel de cavalerie italienne Bartolini passent la soirée en compagnie de nombreux amis dans une villa comportant 2 terrasses : 1 donnant vers l'ouest, sur laquelle se déroule le dîner, et l'autre dominant, côté est, une petite vallée. Arrivant sur cette 2nde terrasse, Assem et Bartolini voient tout à coup 2 objets lumineux de couleur verte, arrivant de la direction de Florence (du Nord). Les 2 objets, éloigné l'un de l'autre d'une distance toujours strictement constante, en tous points identiques (partie centrale lenticulaire de 20 à 25 m de diamètre, portant 2 coupoles supérieure et inférieure, le tout légèrement flou), s'approchent rapidement et passent devant la terrasse à environ 250 m d'eux, à environ 130 m au-dessus du fond de la vallée, environ 20 m plus haut que les témoins, qui entendent alors un bruit comparable celui lorsqu'on déchire un tissu de soie, ou produit par un obus qui vous passe au-dessus de la tête. Les 2 objets tournent ensuite vers l'est, s'arrêtent un bref instant, décrivent une boucle en revenant vers le nord pour passer à nouveau très près de la villa, et s'éloignent finalement vers leur direction initiale du sud, vers Sienne. en août 1952 à 23:40 Le boucher Tom Brooke, sa femme et son fils, âgé de 11 ans, quittent l'un de leurs amis dont la demeure se trouve à proximité d'un bar, à 60 km de Miami (Floride). Ils montent à bord de leur voiture et s'éloignent.","M. Assem < Mesnard,s17,"""",""Joel, Cas n° 12, Catalogue d'observations inédites (2ᵉ partie), LDLN 291-292, p. 17"",",1952-08T23:00
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-15T07:14,,1952-08-15T07:14,"le La police de la route découvre une automobile abandonnée, à 18 km du bar. C'est la voiture des Brooke dont les phares sont encore allumés, une portière est restée ouverte, et qui contient le sac à main de Mrs Brooke sur la banquette où est retrouvée une jolie somme d'argent. Les policiers suivent les traces qui mènent dans une prairie bordant la route. Les Brooke semblaient s'être avancés d'une dizaine de pas, puis s'être volatilisés car leurs traces stoppent brusquement, sans revenir en arrière. L'affaire est classée et les Brooke ne seront jamais retrouvés. A 11 km de là, Mabel Twinn, une serveuse de restaurant, disparut la même nuit et de la même façon. Jamais plus on ne revit ces 4 personnes.","",1952-08-15T07:14
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-18T12:50,Fairfield (Californie),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-18T12:50,"le , 3 policiers observent durant 30 mn un objet en forme de diamant changer de couleur et de direction.","Cas Blue Book n° 1920 non expliqué,s18,"""",,",1952-08-18T12:50
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-19,Red Bluff (Californie),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-19,"le en août 1952 à 14:38 A , Albert Lathrop, du corps des observateurs au sol, voit 2 objets, ressemblant à des balles de fusil applaties, voler horizontalement très rapidement durant 25 s. en août 1952 à 21 h A Palm Beach (Floride), observation de D. S. ""Sonny"" Desvergers.","Cas Blue Book n° 1928 non expliqué,s19,"""",,,Cas Blue Book,s20,"""",classé comme mystification,",1952-08-19
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-20,Congaree (S. C.),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-20,"le A la base USAF de , un radar de l'ADC repère un objet non-identifié se déplaçant à 4000 miles/h. 03:10 A Neffesville (Pennsylvanie), Bill Ford et 2 autres personnes observent durant quelques mn un objet voler à une altitude de 500 pieds durant.","Cas Blue Book n° 1938 non expliqué,s21,"""",,",1952-08-20
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-21T23:54,Dallas (Texas),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-21T23:54,"le Jack Rossen, ancien observateur d'artillerie, observe 3 lumières bleues-blanches rester stationnaire puis descendre. 1,5 mn plus tard, l'une d'elles descend plus bas.","Cas Blue Book n° 1944 non expliqué,s22,"""",,",1952-08-21T23:54
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-22,Elgin (Illinois),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-22,"le , des jets de l'USAF, guidés par le GOC, prennent en chasse une lumière jaunâtre pulsante.","",1952-08-22
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-23T04:10,Akron (Ohio),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-23T04:10,"le , le 2nd lieutenant de l'USAF H. K. Funseth, observateur au sol, ainsi que 2 hommes de la Marine observent une lumière pulsante ambrée voler horizontalement durant 7 mn.","Cas Blue Book n° 1956 non expliqué,s23,"""",,",1952-08-23T04:10
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-24,Frontenac (Kansas),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-24,"le en août 1952 à 06 h A , 1 homme circulant en voiture à travers un bois rencontre un objet étrange et s'arrête pour l'observer. On dirait 2 carapaces de tortue collées ensemble, d'environ 25 m de long, avec 1 créature humanoïde dans ce qui, sur le devant, parait être une cabine de contrôle ; il est aussi fait mention de fenêtres éclairées par une intense lumière bleue et d'une pulsation sonore. L'objet qui oscille, s'envole tout à coup à la verticale dans un puissant bourdonnement. La partie médiane servait de support à ce qui ressemblait à des propulseurs. L'objet était resté immobile en l'air à 3 m au-dessus du sol. en août 1952 à 10:15 A Hermanas (Nouveau-Mexique), le colonel G. W. Johnson, pilote du chasseur à réaction F-85G (F-84 ?) de la Garde Nationale Aérienne de Georgie, observe 2 boules argentées de 6 pieds en formation côte à côte. L'une vire au gris rapidement, l'autre lentement. Une prend une forme longue et grise lors d'un virage. L'une monte à la verticale de 2000 à 3000 pieds. L'observation dure 10 mn. en août 1952 à 17:40 Tucson (Arizona), George White et sa femme voient une grande lumière ronde laissant deviner une vague surface métallique, voler lentement, puis rapidement semblant danser et voguer durant 1 mn. en août 1952 à 21:30 A Leveland (Texas), Elmer Sharp et son épouse observent un objet une forme de toupie changer de couleur, passant du rouge au bleu, avec une queue enflammée, rester stationnaire durant 20 mn, siffler, puis s'en aller. en août 1952 à 22:30 L'objet d'il y a 1 h ou son semblable réapparaît.",",s24,"""",,,Cas Blue Book n° 1961 non expliqué,s25,"""",,,Cas Blue Book n° 1964 non expliqué,s26,"""",,,Cas Blue Book n° 1969 non expliqué,s27,"""",,,Cas Blue Book n° 1969 non expliqué,s28,"""",,",1952-08-24
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-25,Pittsburg (Kansas),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-25,"le en août 1952 à 05:35 A , le musicien d'une station de radio William Squyres voit un objet d'aluminium non brillant, ressemblant à 2 gamelles collées face à face, qu'il estime à 75 pieds de long, 45 pieds de large, et d'une épaisseur de 15 pieds. A travers une ouverture à l'avant brille une lumière bleue; la tête et les épaules d'un homme sont visibles. La partie du milieu comporte de nombreuses ouvertures au travers desquelles il perçoit un mouvement régulier. Une série de petits propulseurs sont disposés les uns a côté des autres le long du bord extérieur de l'objet, tournant très rapidement. L'objet stationne à environ 10 pieds du sol, à 100 yards de la route, avec un mouvement légèrement saccadé. Puis l'objet part verticalement avec le son d'un grand groupe de cailles qui s'envolent en même temps. La végétation semble avoir été mouvementée sous l'objet. Observation à Delaware (Ohio). en août 1952 à 15:40 A la base USAF de Holloman (Nouveau-Mexique), le superviseur civil Fred Lee et le contremaître L. A. Aquilar voient un objet rond argenté voler vers le Sud, puis tourner et voler vers le Nord, faire un tour à 360° et partir verticalement au bout de 3 à 5 mn. Le commandant de bord Enrique Maia, sur un B-707, en vol vers Louanda, l'équipage et les passagers, observent de près 2 ovnis en forme de cigares.","Cas Blue Book n° 1972 non expliqué,s29,"""",,,Cas Blue Book n° 1975 non expliqué,s30,"""",,,Cas Blue Book n° 1979 non expliqué,s31,"""",,",1952-08-25
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-26,Lathrop Wells (Nevada),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-26,"le en août 1952 à 12:10 A , le capitaine de l'USAF D. A. Woods observe un grand objet brillant et rond avec un ""contrail"" en forme de V possèdant un cône sombre en son centre voler très rapidement, effectuer un virage à 90° instantanément, suivi d'une ascension douce et finalement d'une accélération soudaine. Observation à Biloxi (Mississippi). Observation à Mexico (Mexique).","Cas Blue Book n° 1986 non expliqué,s32,"""",,,Cas Blue Book n° 1987 non expliqué,s33,"""",,,Cas Blue Book n° 1994 non expliqué,s34,"""",,",1952-08-26
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-27,aéroport MacDonald (Manitoba),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-27,"le en août 1952 à 04:45 A l', 2 officiers météorologues voient un objet discoïdal avec des ombres sur lui comme si sa surface était irrégulière. L'objet fait 2 rotations autour du champ. Lorsqu'il est pointé par le rayon rotatif, l'objet reluit comme de l'aluminium brillant. Il s'en va alors vers le Nord-Est et est hors de vue en 1 s. Aucun son n'a été entendu. Observation à Mexico (Mexique). A Lamberton (Caroline du Nord), 1 engin en forme de soucoupe, de 3 m sur 2, atterrit sur la propriété du témoin après avoir heurté une cheminée. 1 petit homme, d'environ 70 cm de haut, en émerge et ne répond pas lorsqu'on lui demande s'il est blessé. L'engin décolle dans un sifflement.","Good 1987,s35,"""",,,Cas Blue Book n° 1994 (suite 1) non expliqué,s36,"""",,,Wilkins A. 268,s37,"""",,",1952-08-27
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-28,Chickasaw (Alabama),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-28,"le en août 1952 à 21:30 A la base USAF de et de Brookley, les opérateur de la tour de contrôle de l'USAF, un officier de l'AFOSI et d'autres personnes voient 6 objets, variant du rouge flamboyant à une apparence de diamant étincelant, stationner, voler de manière erratique vers le haut et le bas durant 1 h 15 mn. Au-dessus de Le Roy (New York), un disque effectue des tours verticaux autour d'un avion de ligne. A Atlanta (Georgie), la police observe un objet non-identifié effectuer des manœuvres.","Cas Blue Book n° 2006 non expliqué,s38,"""",,",1952-08-28
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-29,Thule (Greenland,,,,,,,,,,,,,,,,,"",place,,"",,1952-08-29,"le en août 1952 à 10:50 A l'ouest de , 77' Nord, 75* 15' Ouest), 2 pilotes de l'U.S. Navy pilotant un avion de patrouille P4Y-2 observent durant 2 à 3 mn 3 objets blanc en forme de disque ou de sphère rester stationnaires, puis voler très rapidement en formation triangulaire. en août 1952 à 20:35 A Colorado Springs (Colorado), le pilote C. A. Magruder observe 3 objets de 50 pieds de diamètre, 10 pieds de haut, semblant d'aluminium avec un échappement rouge-jaune, voler tout droit durant 4 à 5 s, à une vitesse estimée à 1500 miles/h. A Villacoublay (Yvelines, France), observation par des météorologues militaires.","Cas Blue Book non expliqué,s39,"""",,,Cas Blue Book n° 2013 non expliqué,s40,"""",,",1952-08-29
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-30,Mexico (Mexique),,,,,,,,,,,,,,,,,"",place,,"",,1952-08-30,le Observation à.,"Cas Blue Book n° 1994 (suite 2) non expliqué,s41,"""",,",1952-08-30
https://rr0.org/time/1/9/5/2/08/index.html#1952-08-31,Pennsylvanie,,,,,,,,,,,,,,,,,"",place,,"",,1952-08-31,le En Herbert Long voit 1 objet (dont il fera un croquis) atterrir à 15 m de la route.,"Wilkins A. 257,s42,"""",,",1952-08-31
