url,place,dateTime,description,sources,id,place.name,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data
https://rr0.org/time/1/9/6/4/index.html,,1964,"08 A Montréal, le NICAP relève des traces d'atterrissage après que M. Label ait observé un objet planant au-dessus de sa propriété. 10 Récupération de 9 corps suite à un crash à Fort Riley (Kansas). Réélection du président Lyndon Baines Johnson 14 A Menomonee Falls (Wisconsin), observation Cas Blue Book n° 9170 non résolu. Depuis l'observatoire San Miguel (Argentine), le R. P. Benito Reyna observe des ""objets volants non-identifiés"" à proximité du satellite Echo 2 Futaully, Robert: ""Au sujet des observations de San Miguel du 14 novembre 1964"", Phénomènes Spatiaux n° 22, 1969-12, pp. 11-15. 19 Observation dans le Pacifique (34' 55"" Nord, 164' 05"" Est) Cas Blue Book n° 9183 non résolu. 28 Lancement de Mariner 4 vers Mars.","",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,"19 Observation radar à la Station Navale Aérienne de Patuxent (Californie) Chauvin, Rémy: 1973. 21 Horace Burns roule entre Staunton et Waynesboro sur la US 250 (Washington DC). Sa voiture cale lorsqu'un immense ovni en forme de cône se met à planer au-dessus de la route avant d'atterrir dans un champ proche. L'ovni est surmonté d'un dôme et émet une lueur bleue. Au bout de quelques mn, il redécolle et disparaît du du champ de vision de Burns. Des tests effectués par le professeur Ernest Gehman et des ingénieurs de la Compagnie du Pont révèlent un haut taux de radiations à l'endroit où l'ovni s'est posé. L'enquête de l'USAF, effectuêe après 3 semaines de pluie, de neige et de visites innoportunes rendues au champ par des curieux, ne révèle pas de traces semblables, et conclut que l'apparition etait un mirage. Mais, moins d'un mois plus tard, 2 automobilistes faisant route dans la direction opposée le long de la US 60, près de Williamsburg (Virginie), rapportent avoir observé un ovni identique. Fin du mois 3 ovnis sont traqués par un radar local (Washington DC) : ils filent à une allure qui semble être de 7700 km/h. L'USAF déclare que ces spots anormaux n'étaient pas le fait d'ovnis mais d'un appareillage défectueux.","",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,"En Angleterre, réorganisation du Ministère de la Défense : le secrétariat 6 qui s'occupait des ovnis devient le Central Staff Defense Secretariat 8 qui est rattaché au Secrétariat d'Etat. Le service chargé des relations avec le public ne reçoit plus aucune information concernant le sujet.","",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,Création de la BUFORA.,"",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,"Un gigantesque réseau d'alarme est installé en France. Il est implanté sur les toits des gendarmeries françaises. Constitué par 2300 appareils en forme d'antenne, il permet de détecter en permanence toute présence de corps radio-actifs dans l'atmosphère. Certains soulignent l'inutilité d'un tel réseau en cas de conflit atomique.","",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,Le NICAP publie The UFO evidence.,"",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,Mort du docteur Rolf Alexander.,"",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,Jacques Vallée publie Anatomy of a Phenomenon.,"",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,"4 satellites tombent en panne en se remettent en route tout seuls. Tout se passe comme si on les avait démontés, puis remontés déclare un expert de la NASA.","",1964
https://rr0.org/time/1/9/6/4/index.html,,1964,"Un navire de l'US Navy reçoit l'ordre de se porter à la recherche d'un yacht qui ne donne plus de ses nouvelles : les stations radio et celles de repérage n'arrivent plus à communiquer avec lui. En approchant des lieux présumés où doit se trouver le yacht, les marins voient dans le ciel un gros disque brillant de forme ovoïde qui monte rapidement et disparaît. Un peu plus tard, ils découvrent le yacht qui dérive. Il n'y a plus personne à bord et aucun canot de sauvetage ne manque Gaston, P.: ""De formidables enigmes sur la mer"", chap. 1 de Disparitions Mystérieuses, 1973, pp. 50-51.","",1964
